ind_id	new_id	tax_id	lat	long	alt	t_cap	com_nm	alpha	genus	spp	sub_spp	spp_lat	alpha6	ind_id2	sex	pos_sex	age_clas	age_yr	mass	fat	inc	tb1	tb2	tb3	tb4	tb5	tb6	tb7	cort1	cort2	cort3	cort4	cort5	cort6	cort7	count_ss	year	doy	season	brd_stg	pos_lh_stg	lh_stg
1001612	2768	BCAP2768	30.8667	34.7833	456	392	Blackcap	BCAP	Sylvia	atricapilla		Sylvia atricapilla 	SYLATR	3	m				14.6	2		2	5	20					61.04	24.05	49.54					3	1994	86	breeding			
1001613	2769	BCAP2769	30.8667	34.7833	456	387	Blackcap	BCAP	Sylvia	atricapilla		Sylvia atricapilla 	SYLATR	2	m				18	3		2	5	20	60				47.71	83.34	20.63	43.01				4	1994	86	breeding			
1001614	2770	BCAP2770	30.8667	34.7833	456	387	Blackcap	BCAP	Sylvia	atricapilla		Sylvia atricapilla 	SYLATR	4	f				18.8	1.5		3	5	20	60				26.03	28.04	68.96	48.55				4	1994	86	breeding			
1001615	2771	BCAP2771	30.8667	34.7833	456	400	Blackcap	BCAP	Sylvia	atricapilla		Sylvia atricapilla 	SYLATR	5	m				18.8	3		2	5	20	60				22.11	40.42	21.98	21.02				4	1994	86	breeding			
1001616	2772	BCAP2772	30.8667	34.7833	456	334	Blackcap	BCAP	Sylvia	atricapilla		Sylvia atricapilla 	SYLATR	1	f				19.7	3		4	8	20	60				56.52	49.45	43.5	46.27				4	1994	86	breeding			
1001642	2773	BCAP2773	30.8667	34.7833	456	377	Blackcap	BCAP	Sylvia	atricapilla		Sylvia atricapilla 	SYLATR	6	f				15.3	2.5		3	6	20	60				31.56	30.8	53.65	49.02				4	1994	88	breeding			
1001643	2774	BCAP2774	30.8667	34.7833	456	395	Blackcap	BCAP	Sylvia	atricapilla		Sylvia atricapilla 	SYLATR	7	f				16.1	2.5		3	5	20	60				16.27	29.13	13.16	23.67				4	1994	88	breeding			
1001662	2775	BCAP2775	30.8667	34.7833	456	332	Blackcap	BCAP	Sylvia	atricapilla		Sylvia atricapilla 	SYLATR	8	m				15.7	1.5		3	5	20	60				27.58	40.59	46.1	13.73				4	1994	89	breeding			
1001663	2776	BCAP2776	30.8667	34.7833	456	376	Blackcap	BCAP	Sylvia	atricapilla		Sylvia atricapilla 	SYLATR	9	f				18.1	1		2	5	20	60				9.77	22.42	7.38	18.66				4	1994	89	breeding			
1001664	2777	BCAP2777	30.8667	34.7833	456	450	Blackcap	BCAP	Sylvia	atricapilla		Sylvia atricapilla 	SYLATR	10	m				21.4	3.5		0.5	5	20	60				33.11	37.59	67.88	62.3				4	1994	89	breeding			
1001679	2778	BCAP2778	30.8667	34.7833	456	344	Blackcap	BCAP	Sylvia	atricapilla		Sylvia atricapilla 	SYLATR	12	m				15.8	2		3	5	20	60				10.97	26.18	27.1	35.23				4	1994	90	breeding			
1001680	2779	BCAP2779	30.8667	34.7833	456	344	Blackcap	BCAP	Sylvia	atricapilla		Sylvia atricapilla 	SYLATR	13	m				17.6	2.5		3	5	20	60				26.71	54.25	68.97	65.34				4	1994	90	breeding			
1001681	2780	BCAP2780	30.8667	34.7833	456	487	Blackcap	BCAP	Sylvia	atricapilla		Sylvia atricapilla 	SYLATR	14	f				17.7	3		3	5	20	60				9.89	18.06	21.15	13.28				4	1994	90	breeding			
1001682	2781	BCAP2781	30.8667	34.7833	456	343	Blackcap	BCAP	Sylvia	atricapilla		Sylvia atricapilla 	SYLATR	11	f				18.9	2		2	5	20	60				7.66	40.74	27.2	15.14				4	1994	90	breeding			
1001692	2782	BCAP2782	30.8667	34.7833	456	366	Blackcap	BCAP	Sylvia	atricapilla		Sylvia atricapilla 	SYLATR	16	f				17.3	3.5		3	5	20	60				29.74	38.19	56.63	17.79				4	1994	91	breeding			
1001693	2783	BCAP2783	9.15289	-79.73932	63.70333	324	Blackcap	BCAP	Sylvia	atricapilla		Sylvia atricapilla 	SYLATR	15	m				17.8	2		3	5	20	60				11.16	18.95	23.66	13.81				4	1994	91	breeding			
1001835	2464	BCCH2464	64.83333	-147.66667	136	637	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-11		m	HY		12	1.5		2	5	20	60				5.1	11.5	23.6	28.8				4	1996	347				
1001836	2465	BCCH2465	47.742	-122.984	34.13767	670	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-15		f	AHY		11.7	1		1.5	5	20	60				6.5	7	17.3	13.8				4	1996	347				
1001837	2466	BCCH2466	47.70972	-122.37056	43.58649	775	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-03			HY		9.7	2.5		2.5	5	20	60				10.5	18.2	28.8	23.7				4	1996	347				
1001838	2467	BCCH2467	64.83333	-147.66667	136	630	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-10		m	HY		11.4	2		2	5	20	60				4.8	11.6	31.6	16.7				4	1996	349				
1001839	2468	BCCH2468	47.70972	-122.37056	43.58649	644	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-12		m	HY		12.7	1.5		2	5	20	60				3.9	13.3	15	27.1				4	1996	349				
1001840	2469	BCCH2469	47.70972	-122.37056	43.58649	666	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-13		f	AHY		12.8	1		1.5	5	20	55				3.1	11.5	27.6	23.4				4	1996	349				
1001841	2470	BCCH2470	64.83333	-147.66667	136	668	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-14		m	HY		12.5	2		1	5	20	60				4.6	10.7	24.5	31.7				4	1996	349				
1001842	2471	BCCH2471	47.742	-122.984	34.13767	678	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-16		m	HY		11.1	1.5		1.5	5	20	60				2.4	8	20.2	16.7				4	1996	349				
1001852	2472	BCCH2472	47.742	-122.984	34.13767	766	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-01			HY		10.5	2.5		3	5	20	60				8.9	11	15.8	23.9				4	1996	357		breeding		breeding
1001853	2473	BCCH2473	47.70972	-122.37056	43.58649	766	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-02			HY		7.8	3		3	5	20	60				11.6	16.9	22	18.3				4	1996	357				
1001855	2474	BCCH2474	47.742	-122.984	34.13767	662	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-08					9.2	1		3	5	20	60				24.2	25.3	29.6	29				4	1996	1				
1001856	2475	BCCH2475	47.70972	-122.37056	43.58649	662	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-09					8.9	2		3	5	20	60				17.6	33.7	30.3	9.1				4	1996	1				
1001857	2476	BCCH2476	64.83333	-147.66667	136	690	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-10					8.9	1.5		1.833333333	5	20	60				4.7	15.4	21	9.3				4	1996	1				
1001858	2477	BCCH2477	47.70972	-122.37056	43.58649	694	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-11					10.2	1		2	5	20	60				24.1	32.8	40.2	31.3				4	1996	1				
1001859	2478	BCCH2478	47.742	-122.984	34.13767	708	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-12					8.8	1.5		3	5	20	60				14.8	26.3	31.9	30.8				4	1996	1				
1001860	2479	BCCH2479	47.70972	-122.37056	43.58649	708	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-13					9.7	0.5		3	5	20	60				9.2	20	31.3	22.1				4	1996	1				
1001861	2480	BCCH2480	64.83333	-147.66667	136	669	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-14					9.8	1.5		2	5	20	60				6.3	17.9	22.7	52.4				4	1996	1				
1001862	2481	BCCH2481	64.83333	-147.66667	136	674	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-15					9.8	2.5		3	5	20	60				11.3	20.5	28.5	13.1				4	1996	1				
1001863	2482	BCCH2482	47.70972	-122.37056	43.58649	699	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-16					9.9	1		1	5	20	60				6	21.3	18.6	27.7				4	1996	1				
1001864	2483	BCCH2483	47.70972	-122.37056	43.58649	720	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-17					8.8	1.5		2	5	20					12	27.8	33.7					3	1996	1				
1001865	2484	BCCH2484	47.742	-122.984	34.13767	721	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-18					10	2.5		1	5	20	60				9.22	11.9	32.3	5.3				4	1996	1				
1001952	2485	BCCH2485	64.83333	-147.66667	136		Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-01	m							1	5	20	60				24.7	32.9	49.2	32.5				4	1997	99		breeding		breeding
1001972	2486	BCCH2486	64.83333	-147.66667	136	843	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-17			AHY		12.7	2.5		1	5	20	60				2.2	7.5	10.1	10.3				4	1997	349				
1001973	2487	BCCH2487	47.70972	-122.37056	43.58649	874	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-4		f	AHY		13.6	3.5		1	5	20	60				3.4	7.6	13.1	6.8				4	1997	357				
1001974	2488	BCCH2488	47.70972	-122.37056	43.58649	614	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-8		m	HY		12.3	1		2	5	20	60				2.6	14.7	19.1	20.7				4	1997	1				
1001975	2489	BCCH2489	64.83333	-147.66667	136	621	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-9		f	AHY		12.3	1.5		2	5	20	60				2.3	9.8	12.5	23.3				4	1997	1				
1001976	2490	BCCH2490	64.83333	-147.66667	136	873	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-04			HY		10.3	3		3	5	20	60				8.1	17.2	12.2	8				4	1997	1				
1001977	2491	BCCH2491	47.70972	-122.37056	43.58649	873	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-05					10.6	3		3	5	20	60				13.5	18.5	20.1	24.9				4	1997	1				
1001978	2492	BCCH2492	30.8667	34.7833	456	553	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-06					10.6	1		2	5	20	60				14.6	20.8	31.5	33.4				4	1997	1				
1001979	2493	BCCH2493	64.83333	-147.66667	136	643	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-07					9.7	2		2	5	20	60				15.3	20.7	35.7	50.8				4	1997	1				
1001987	2494	BCCH2494	47.70972	-122.37056	43.58649	832	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-1		m	HY		12.7	3		1	9	24	64				6.8	7.6	15.6	10.2				4	1997	1				
1001988	2495	BCCH2495	64.83333	-147.66667	136	866	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-2		m	HY		13.2	3		1	5	20	60				5.2	13.9	19.4	30.4				4	1997	1				
1001989	2496	BCCH2496	64.83333	-147.66667	136	869	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-3		m	HY		13.9	4		1.5	5	20	60				3.4	8.6	12.8	11.8				4	1997	1				
1001990	2497	BCCH2497	64.83333	-147.66667	136	880	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-5		f	AHY		11.7	3		0.833333333	5	20	60				2	8.2	17.5	14.6				4	1997	1				
1001992	2498	BCCH2498	64.83333	-147.66667	136	885	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-6		m	HY		12.1	4		2	5	20	60				1.6	7.6	7.2	13.7				4	1997	1				
1001993	2499	BCCH2499	64.83333	-147.66667	136	888	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-7		f	AHY		13.2	3		3	32	68					16.5	16.6	17.5					3	1997	1				
1002233	2500	BCCH2500	64.83333	-147.66667	136	648	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-01	m				9.5	0.5		3	5	20	60				9.7	11.9	26.3	34.5				4	1997	129				
1000092	2796	BETH2796	33.415	-111.548	524.86665	473	Bendire's Thrasher	BETH	Toxostoma	bendirei		Toxostoma bendirei 	TOXBEN	BETH-1	f				62.5	0		1.5	5	10	30	60			1.5	1.6	3.8	9	10.5			5	1989	217				
1000716	2654	BFBO2654	21.87248	-105.90331	0	528	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-21	m				1160			2	5	10	30	60			24.86	27.35	2.15	19.3	40.5			5	1992	92		non-breeding		non-breeding
1000717	2655	BFBO2655	21.87248	-105.90331	0	545	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-22	f				1850			2	5	10	30	60			5.9	1.48	47.04	40.23	15.24			5	1992	92		non-breeding		non-breeding
1000718	2656	BFBO2656	21.87248	-105.90331	0	573	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-23	m				1310			3	10	30	60				11.44	71.72	113.04	88.17				4	1992	92		non-breeding		non-breeding
1000719	2657	BFBO2657	21.87248	-105.90331	0	595	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-24	f				1780			3	5	10	30	60			15.88	18.73	37.82	35.24	14.79			5	1992	92		pre-breeding		pre-breeding
1000720	2658	BFBO2658	21.87248	-105.90331	0	615	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-25	m				1350			3	5	10	30	60			13.35	18.31	19.8	21.23	49.16			5	1992	92		non-breeding		non-breeding
1000721	2659	BFBO2659	21.87248	-105.90331	0	637	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-26	f				2070			3	5	10	30	60			10.21	50.98	22.22	17.51	33.64			5	1992	92		pre-breeding		pre-breeding
1000722	2660	BFBO2660	21.87248	-105.90331	0	665	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-27	m				1425			3	5	10	30	60			44.58	19.47	2.64	23.97	26.78			5	1992	92		pre-breeding		pre-breeding
1000723	2661	BFBO2661	21.87248	-105.90331	0	681	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-28	m				1375			3	5	10	30	60			6.25	5.61	26.5	38.12	67.75			5	1992	92		non-breeding		non-breeding
1000724	2662	BFBO2662	21.87248	-105.90331	0	937	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-29	m				1460			2	5	10	60				10.13	24.73	43.94	42.18				4	1992	92		breeding		breeding
1000725	2663	BFBO2663	21.87248	-105.90331	0	948	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-30	f				1925			2	5	10	30	60			23.78	16.52	22.97	39.85	66.12			5	1992	92				
1000726	2664	BFBO2664	21.87248	-105.90331	0	971	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-31	f				1850			2	5	10	30	60			12.55	23.02	7.33	30.71	21.41			5	1992	92				
1000727	2665	BFBO2665	21.87248	-105.90331	0	1010	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-32	f				1625			3	10	30	60				11.66	39.57	55.9	49.61				4	1992	92				
1000728	2666	BFBO2666	21.87248	-105.90331	0	1045	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-33	m				1540			3	5	10	60				13.17	5.08	10.34	22.77				4	1992	92		pre-breeding		pre-breeding
1000729	2667	BFBO2667	21.87248	-105.90331	0	1064	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-34	f				1890			5	10	30	60				12	17.85	30.33	37.05				4	1992	92		pre-breeding		pre-breeding
1000730	2668	BFBO2668	21.87248	-105.90331	0	447	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-35	m				1270			3	5	10	30	60			37.43	13.83	27.66	41.25	55.84			5	1992	93		breeding		breeding
1000731	2669	BFBO2669	21.87248	-105.90331	0	554	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-36	m				1250			3	5	10	30	60			12.36	10.72	6.87	23.09	45.06			5	1992	93		pre-breeding		pre-breeding
1000732	2670	BFBO2670	21.87248	-105.90331	0	583	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-37	f				1800			3	5	10	30	60			28.65	4.09	8.8	23.97	1.43			5	1992	93		pre-breeding		pre-breeding
1000733	2671	BFBO2671	21.87248	-105.90331	0	612	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-38	f				1790			3	5	10	30	60			20.72	10.75	26.55	46.17	35.18			5	1992	93		pre-breeding		pre-breeding
1000734	2672	BFBO2672	21.87248	-105.90331	0	646	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-39	f				1860			3	5	10	60				32.08	34.25	8.61	23.84				4	1992	93		pre-breeding		pre-breeding
1000735	2673	BFBO2673	21.87248	-105.90331	0	670	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-40	m				1310			3	5	10	30				5.65	31.99	23.21	37.91				4	1992	93		non-breeding		non-breeding
1000736	2674	BFBO2674	21.87248	-105.90331	0	690	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-41	f				1840			3	5	10	60				10.44	4.2	31.7	16.03				4	1992	93		pre-breeding		pre-breeding
1000737	2675	BFBO2675	21.87248	-105.90331	0	710	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-42	f				1610			3	5	10	30	60			8.91	9.89	16.97	22.88	45.26			5	1992	93		pre-breeding		pre-breeding
1000738	2676	BFBO2676	21.87248	-105.90331	0	732	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-43	m				1360			3	5	10	30	60			5.87	26.95	35.41	36.33	37.32			5	1992	93		non-breeding		non-breeding
1000739	2677	BFBO2677	21.87248	-105.90331	0	763	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-44	m				1510			2	5	10	30	60			5.03	13.69	25.73	54.38	8.43			5	1992	93		breeding		breeding
1000767	2678	BFBO2678	21.87248	-105.90331	0		Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-45	f							1	5	10	30				28.78	17.31	44.91	25.86				4	1992	99				
1000768	2679	BFBO2679	21.87248	-105.90331	0		Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-45								1	5	10	30				28.78	17.31	44.91	25.86				4	1992	99		breeding		breeding
1000826	2680	BFBO2680	21.87248	-105.90331	0	440	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-01	f				1650			3	5	10	30	60			14.57	14.52	7.34	34.93	69.3			5	1992	90		non-breeding		non-breeding
1000827	2681	BFBO2681	21.87248	-105.90331	0	480	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-02	f				1650			5	10	30	60				13.58	19.87	38.35	34.15				4	1992	90		non-breeding		non-breeding
1000828	2682	BFBO2682	21.87248	-105.90331	0	522	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-03	m				1250			3	5	30					35.52	26.23	46.15					3	1992	90		pre-breeding		pre-breeding
1000829	2683	BFBO2683	21.87248	-105.90331	0	556	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-04	f				1850			2	5	10	30	60			3.54	15.84	29.82	37.34	32.94			5	1992	90		pre-breeding		pre-breeding
1000830	2684	BFBO2684	21.87248	-105.90331	0	591	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-05	f				1650			2	5	10	30	60			40.86	26.68	22.9	46.11	15.18			5	1992	90		non-breeding		non-breeding
1000831	2685	BFBO2685	21.87248	-105.90331	0	655	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-06	m				1300			2	5	10	30	60			20.9	14.8	50.71	84.46	52.91			5	1992	90		non-breeding		non-breeding
1000832	2686	BFBO2686	21.87248	-105.90331	0	669	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-07	f				1650			2	5	10	60				12.44	23.26	14.57	8.98				4	1992	90		non-breeding		non-breeding
1000833	2687	BFBO2687	21.87248	-105.90331	0	681	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-08	m				1350			2	5	10	30	60			10.47	23.51	48.94	113.16	35.38			5	1992	90		non-breeding		non-breeding
1000834	2688	BFBO2688	21.87248	-105.90331	0	1010	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-09	m				1210			3	5	10	30	60			10.1	18.38	52.35	22.6	44.99			5	1992	90		breeding		breeding
1000835	2689	BFBO2689	21.87248	-105.90331	0	1072	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-10	m				1360			3	5	10	30	60			27.18	4.2	6	28.77	71.7			5	1992	90		breeding		breeding
1000839	2690	BFBO2690	21.87248	-105.90331	0	438	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-11	f				1640			3	5	10	30	60			18	22.39	21.58	60.19	36.57			5	1992	91		breeding		breeding
1000840	2691	BFBO2691	21.87248	-105.90331	0	511	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-12	m				1330			3	5	10	30	60			26.83	40.99	58.87	52.18	76.81			5	1992	91		breeding		breeding
1000841	2692	BFBO2692	21.87248	-105.90331	0	555	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-13	f				1860			2	5	10	30	60			31.77	42.35	23.07	99.15	68.59			5	1992	91		breeding		breeding
1000842	2693	BFBO2693	21.87248	-105.90331	0	589	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-14	m				1310			3	10	30	60				10.03	28.4	64.34	48.97				4	1992	91		pre-breeding		pre-breeding
1000843	2694	BFBO2694	21.87248	-105.90331	0	624	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-15	f				1760			3	5	10	30	60			13.29	14.65	27.93	57.15	63.03			5	1992	91		non-breeding		non-breeding
1000844	2695	BFBO2695	21.87248	-105.90331	0	670	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-16	f				1950			3	5	10	30	60			77.21	65.99	15.72	28.51	57.19			5	1992	91		non-breeding		non-breeding
1000845	2696	BFBO2696	21.87248	-105.90331	0	931	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-17	m				1570			3	5	10	30	60			3.01	8.59	13.79	36.06	71.81			5	1992	91		pre-breeding		pre-breeding
1000846	2697	BFBO2697	21.87248	-105.90331	0	966	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-18	m				1360			2	5	10	30	60			14.61	9.59	7.87	24.08	39.91			5	1992	91		pre-breeding		pre-breeding
1000847	2698	BFBO2698	21.87248	-105.90331	0	993	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-19	m				1275			1	5	10	30	60			21.97	20.08	27.85	61.96	31.67			5	1992	91		pre-breeding		pre-breeding
1000848	2699	BFBO2699	21.87248	-105.90331	0	1029	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-20	f				1850			3	5	10	30	60			3.56	12.04	15.61	33.03	28.66			5	1992	91		non-breeding		non-breeding
1001393	2700	BFBO2700	21.87248	-105.90331	0	983	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	17 ch	m				1400			0.5	10	30	60				8	17.06	36.57	55.74				4	1993	69		pre-breeding		pre-breeding
1001394	2701	BFBO2701	21.87248	-105.90331	0	580	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	18 ch	m				1250			0.5	5	10	30	60			22.17	29.99	45.33	28.95	40.42			5	1993	70		pre-breeding		pre-breeding
1001395	2702	BFBO2702	21.87248	-105.90331	0	595	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	19 ch	m				1100			0.5	5	10	30	60			8.32	10.8	86.75	25.1	44.24			5	1993	70		non-breeding		non-breeding
1001396	2703	BFBO2703	21.87248	-105.90331	0	622	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	20 ch	f				1750			0.5	5	10	30	60			14.99	13.16	15.85	22.26	10.21			5	1993	70		pre-breeding		pre-breeding
1001397	2704	BFBO2704	21.87248	-105.90331	0	665	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	21 ch	f				1850			0.5	5	10	30	60			6.66	12.51	27.8	27.68	31.32			5	1993	70		pre-breeding		pre-breeding
1001399	2705	BFBO2705	21.87248	-105.90331	0	938	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	23 ch	m				1600			0.5	5	30					10.56	6.33	55.05					3	1993	70		non-breeding		non-breeding
1001400	2706	BFBO2706	21.87248	-105.90331	0	962	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	24 ch	m				1500			0.5	5	10	30	60			5.69	28.44	25.51	17.61	13.44			5	1993	70		pre-breeding		pre-breeding
1001401	2707	BFBO2707	21.87248	-105.90331	0	442	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	25 ch	f				1760			0.5	5	10	30	60			5	2.8	22.36	32.13	30.23			5	1993	71		pre-breeding		pre-breeding
1001402	2708	BFBO2708	21.87248	-105.90331	0	490	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	26 ch	m				1300			0.5	5	10	30	60			4.19	9.53	30.47	39.92	35.78			5	1993	71		pre-breeding		pre-breeding
1001403	2709	BFBO2709	21.87248	-105.90331	0	526	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	27 ch	m				1300			0.5	5	10	30	60			33.35	45.35	59.42	37.18	56.95			5	1993	71		pre-breeding		pre-breeding
1001404	2710	BFBO2710	21.87248	-105.90331	0	546	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	28 ch	m				1200			0.5	5	10	30	60			23.69	34.33	9.02	30.02	49.07			5	1993	71		pre-breeding		pre-breeding
